incoming_amt,incoming_expiry,incoming_add_ts,incoming_remove_ts,outgoing_amt,outgoing_expiry,outgoing_add_ts,outgoing_remove_ts,forwarding_node,forwarding_alias,chan_in,chan_out
7855,432,1711648358067400166,1711648358067411750,6852,288,1711648358067401750,1711648358067410416,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
6852,288,1711648358067401750,1711648358067410416,5850,144,1711648358067402375,1711648358067409958,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,341948116303872
1861,576,1711648358377561416,1711648358377565708,861,432,1711648358377562083,1711648358377563958,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1001,224,1711648358461759666,1711648358461765750,1,80,1711648358461763166,1711648358461763875,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1665,224,1711648360471955666,1711648360471960291,665,80,1711648360471957916,1711648360471959750,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1498,224,1711648360474380416,1711648360474383666,498,80,1711648360474381875,1711648360474382375,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1016,576,1711648362381124583,1711648362381133125,16,432,1711648362381126916,1711648362381130833,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1014,288,1711648366487063833,1711648366487069791,14,144,1711648366487065958,1711648366487068000,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
1007,224,1711648366494201500,1711648366494205500,7,80,1711648366494202166,1711648366494203916,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
20421,200,1711648366498944041,1711648366498947583,19421,120,1711648366498945541,1711648366498946041,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,339749093048320
2001,428,1711648367675437375,1711648367675450125,1001,284,1711648367675441583,1711648367675449875,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,338649581420544,329853488398336
1001,284,1711648367675441583,1711648367675449875,1,140,1711648367675443750,1711648367675447750,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
2945,428,1711648368071849083,1711648368071859416,1945,284,1711648368071852583,1711648368071859166,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1945,284,1711648368071852583,1711648368071859166,945,140,1711648368071853333,1711648368071857333,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1051,224,1711648370506343041,1711648370506349208,51,80,1711648370506345291,1711648370506348458,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1013,224,1711648370508726791,1711648370508730666,13,80,1711648370508728458,1711648370508729166,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
3018,488,1711648373679553708,1711648373679561125,2018,408,1711648373679555625,1711648373679559875,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,347445674442752
2018,408,1711648373679555625,1711648373679559875,1018,328,1711648373679557291,1711648373679559291,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
3767,224,1711648375351868208,1711648375351874416,2766,80,1711648375351870333,1711648375351872666,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,344147139559424
1059,576,1711648376396166583,1711648376396174250,59,432,1711648376396168958,1711648376396172541,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
8003,520,1711648376764852625,1711648376764860125,7003,420,1711648376764855875,1711648376764858291,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,336450558164992
2213,304,1711648377685736708,1711648377685744333,1213,224,1711648377685738666,1711648377685743000,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,347445674442752
1213,224,1711648377685738666,1711648377685743000,213,80,1711648377685740125,1711648377685742375,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1117,576,1711648377745929958,1711648377745934458,117,432,1711648377745930708,1711648377745932541,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,344147139559424,345246651187200
173998,324,1711648379689375083,1711648379689387500,173498,224,1711648379689379125,1711648379689385291,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,333152023281664
1114,288,1711648380512035375,1711648380512041916,114,144,1711648380512037375,1711648380512039625,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
26162,532,1711648381355749833,1711648381355756666,25155,432,1711648381355752208,1711648381355754708,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,347445674442752
1310,224,1711648382518460416,1711648382518464291,310,80,1711648382518462166,1711648382518463833,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
2028,428,1711648384077233583,1711648384077241625,1028,284,1711648384077235583,1711648384077241333,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1028,284,1711648384077235583,1711648384077241333,28,140,1711648384077237166,1711648384077239458,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1100,224,1711648386523617125,1711648386523631083,100,80,1711648386523621833,1711648386523627000,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1051,288,1711648386528539583,1711648386528543000,51,144,1711648386528541083,1711648386528541583,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
1294,224,1711648386530885250,1711648386530887583,294,80,1711648386530885708,1711648386530887208,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1006,224,1711648388538037666,1711648388538043583,6,80,1711648388538039791,1711648388538041916,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
2117,428,1711648389692889958,1711648389692903958,1117,284,1711648389692895958,1711648389692903708,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,338649581420544,329853488398336
1117,284,1711648389692895958,1711648389692903708,117,140,1711648389692898083,1711648389692901791,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
4275,468,1711648396577391958,1711648396577394625,3275,388,1711648396577393708,1711648396577394250,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
1130,224,1711648396579754625,1711648396579758250,130,80,1711648396579756291,1711648396579757916,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1651,224,1711648396584442041,1711648396584444208,651,80,1711648396584442458,1711648396584443875,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
13164503,520,1711648396769413375,1711648396769415833,13162635,420,1711648396769413916,1711648396769415541,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,336450558164992
49502,260,1711648398081645291,1711648398081651208,48873,160,1711648398081647333,1711648398081649375,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
24639,520,1711648401256204041,1711648401256212333,23639,420,1711648401256208083,1711648401256211750,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
115099,260,1711648405700214166,1711648405700218666,114451,160,1711648405700216416,1711648405700218125,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,345246651187200
1141,576,1711648406414737333,1711648406414746833,141,432,1711648406414741166,1711648406414743666,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1585269,520,1711648407271303958,1711648407271319500,1584165,420,1711648407271306250,1711648407271309500,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
2425,428,1711648407703619416,1711648407703631000,1425,284,1711648407703623166,1711648407703630625,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,338649581420544,329853488398336
1425,284,1711648407703623166,1711648407703630625,425,140,1711648407703625000,1711648407703628583,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
15308,520,1711648409276196750,1711648409276204791,14308,420,1711648409276200708,1711648409276202708,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
3044,260,1711648413707069083,1711648413707080375,2428,160,1711648413707072583,1711648413707077041,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,345246651187200
2331,432,1711648414085426291,1711648414085436250,1331,288,1711648414085429958,1711648414085436000,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1331,288,1711648414085429958,1711648414085436000,331,144,1711648414085431875,1711648414085434041,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,341948116303872
1352,224,1711648416618904125,1711648416618912125,352,80,1711648416618907833,1711648416618910166,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1045,304,1711648416773141875,1711648416773147583,45,160,1711648416773145166,1711648416773145875,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,340848604676096,339749093048320
1942,264,1711648418089228791,1711648418089232958,942,120,1711648418089230833,1711648418089231375,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1016,288,1711648418423440541,1711648418423446291,16,144,1711648418423442458,1711648418423444541,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,341948116303872
4841,260,1711648422779624791,1711648422779634958,4224,160,1711648422779627416,1711648422779632750,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,345246651187200
1006,224,1711648424627973791,1711648424627979875,6,80,1711648424627975916,1711648424627978166,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1052,224,1711648424630426458,1711648424630430250,52,80,1711648424630428125,1711648424630429791,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
2123,428,1711648425711124708,1711648425711132375,1123,284,1711648425711126625,1711648425711132125,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,338649581420544,329853488398336
1123,284,1711648425711126625,1711648425711132125,123,140,1711648425711128208,1711648425711130416,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
75362,520,1711648427292875750,1711648427292881541,74358,420,1711648427292877833,1711648427292879916,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
2417,520,1711648427715836583,1711648427715842791,1417,420,1711648427715838833,1711648427715841041,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,336450558164992
1023,224,1711648430645098125,1711648430645115791,23,80,1711648430645103375,1711648430645112166,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
25607,520,1711648433299779375,1711648433299785416,24606,420,1711648433299781458,1711648433299784791,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
442117,260,1711648434094053875,1711648434094059708,441377,160,1711648434094055875,1711648434094058083,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
2584,424,1711648434096440083,1711648434096444250,2084,324,1711648434096441750,1711648434096444000,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
2084,324,1711648434096441750,1711648434096444000,1584,224,1711648434096442166,1711648434096443666,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,332052511653888,333152023281664
1702,288,1711648438653512416,1711648438653521583,702,144,1711648438653516083,1711648438653519666,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
1262,224,1711648438658273583,1711648438658276250,262,80,1711648438658274458,1711648438658275958,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1002,264,1711648442100408625,1711648442100414375,2,120,1711648442100410458,1711648442100413666,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1047,224,1711648442661281625,1711648442661288833,47,80,1711648442661284875,1711648442661287166,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
4465,520,1711648447308841083,1711648447308846666,3465,420,1711648447308843083,1711648447308845208,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
1247,224,1711648448667198791,1711648448667205083,247,80,1711648448667201083,1711648448667204375,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1917,324,1711648451731890000,1711648451731896041,1417,224,1711648451731893291,1711648451731895375,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,333152023281664
1031208,260,1711648452104170958,1711648452104178916,1030303,160,1711648452104173291,1711648452104177041,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
1854,224,1711648452676465750,1711648452676472250,854,80,1711648452676467875,1711648452676470458,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
4303,344,1711648458108476666,1711648458108487000,3302,200,1711648458108480583,1711648458108486791,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
3302,200,1711648458108480583,1711648458108486791,2302,120,1711648458108482208,1711648458108484958,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,339749093048320
1100,264,1711648458108694375,1711648458108698291,100,120,1711648458108695041,1711648458108696791,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1079,224,1711648458690433958,1711648458690439458,79,80,1711648458690436000,1711648458690437916,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1728,224,1711648460692912666,1711648460692925833,728,80,1711648460692918000,1711648460692922625,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
8084,520,1711648463338880000,1711648463338887541,7084,420,1711648463338883458,1711648463338885583,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
1016,264,1711648468118263250,1711648468118271958,16,120,1711648468118265875,1711648468118269875,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1123,224,1711648468710798500,1711648468710804041,123,80,1711648468710800333,1711648468710802500,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
5804,520,1711648469350269750,1711648469350273750,4804,420,1711648469350271500,1711648469350273125,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
183895,200,1711648470433141791,1711648470433149083,182895,120,1711648470433145500,1711648470433147083,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,339749093048320
16407380,520,1711648471357505750,1711648471357511833,16405298,420,1711648471357508000,1711648471357510166,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
5262,520,1711648471362315916,1711648471362320125,4262,420,1711648471362317750,1711648471362319541,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
1049,224,1711648476722931000,1711648476722938291,49,80,1711648476722934416,1711648476722936666,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1005,288,1711648476727719041,1711648476727724875,5,144,1711648476727722750,1711648476727724500,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
387124,520,1711648477376315375,1711648477376318083,386099,420,1711648477376316041,1711648477376317541,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
12632,260,1711648479737751250,1711648479737755541,12013,160,1711648479737751875,1711648479737753958,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,345246651187200
210090,532,1711648481362630958,1711648481362636791,209028,432,1711648481362633000,1711648481362635208,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,347445674442752
1041,576,1711648482449793125,1711648482449802916,41,432,1711648482449796500,1711648482449800625,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1027,224,1711648486736545250,1711648486736551458,27,80,1711648486736547416,1711648486736549541,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1040,224,1711648489365339250,1711648489365353166,40,80,1711648489365343416,1711648489365350750,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,344147139559424
18918,224,1711648489367788666,1711648489367791125,17910,80,1711648489367789125,1711648489367790625,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,344147139559424
10372,260,1711648493743353375,1711648493743365208,9754,160,1711648493743357375,1711648493743361541,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,345246651187200
2798,428,1711648495748149791,1711648495748160250,1798,284,1711648495748152375,1711648495748160041,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,338649581420544,329853488398336
1798,284,1711648495748152375,1711648495748160041,798,140,1711648495748154208,1711648495748157708,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
2001,432,1711648496126643791,1711648496126657041,1001,288,1711648496126647708,1711648496126655791,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1001,288,1711648496126647708,1711648496126655791,1,144,1711648496126649625,1711648496126653916,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,341948116303872
1004,224,1711648498753470916,1711648498753474666,4,80,1711648498753472500,1711648498753473166,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1137,224,1711648498756152583,1711648498756155250,137,80,1711648498756153166,1711648498756154833,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
87459,520,1711648499402647875,1711648499402655750,86454,420,1711648499402650125,1711648499402653625,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
11553,260,1711648501751575875,1711648501751585916,10934,160,1711648501751579583,1711648501751583541,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,345246651187200
65869,260,1711648502790784083,1711648502790791875,65235,160,1711648502790787583,1711648502790790125,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,345246651187200
1050,304,1711648502791028125,1711648502791039541,50,160,1711648502791030208,1711648502791032000,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,340848604676096,339749093048320
17049,520,1711648504462031166,1711648504462037166,16048,420,1711648504462033291,1711648504462035458,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,332052511653888,336450558164992
15669,260,1711648508130608833,1711648508130649083,15049,160,1711648508130622500,1711648508130644500,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
1009,224,1711648513371776083,1711648513371826000,9,80,1711648513371802041,1711648513371806125,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,344147139559424
26179,520,1711648513412063958,1711648513412071708,25178,420,1711648513412066166,1711648513412068000,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
1004,224,1711648514770721708,1711648514770736000,4,80,1711648514770725125,1711648514770727500,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1011,224,1711648514777985166,1711648514777987208,11,80,1711648514777985500,1711648514777985958,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
2015,720,1711648518796690166,1711648518796696291,1015,576,1711648518796691041,1711648518796695041,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,340848604676096,339749093048320
1015,576,1711648518796691041,1711648518796695041,15,432,1711648518796692541,1711648518796694625,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,339749093048320,345246651187200
1019,288,1711648524802002333,1711648524802008333,19,144,1711648524802004375,1711648524802006750,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
1282,224,1711648524809292333,1711648524809296500,282,80,1711648524809294375,1711648524809296000,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
2581,720,1711648528799717083,1711648528799743083,1581,576,1711648528799721083,1711648528799741791,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,340848604676096,339749093048320
1581,576,1711648528799721083,1711648528799741791,581,432,1711648528799721791,1711648528799739791,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,339749093048320,345246651187200
2050,428,1711648529766173666,1711648529766181875,1050,284,1711648529766175916,1711648529766181625,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,338649581420544,329853488398336
1050,284,1711648529766175916,1711648529766181625,50,140,1711648529766177375,1711648529766179666,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
3605,344,1711648534493145958,1711648534493157958,2605,264,1711648534493149875,1711648534493153750,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,344147139559424
2403,264,1711648538133589208,1711648538133595375,1403,120,1711648538133593000,1711648538133594958,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
2258,520,1711648539450901541,1711648539450905333,1258,420,1711648539450903333,1711648539450904916,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
319738,520,1711648539757111083,1711648539757116208,318717,420,1711648539757112958,1711648539757114708,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,347445674442752,336450558164992
1005,224,1711648542839473791,1711648542839481208,5,80,1711648542839477083,1711648542839479041,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1059,224,1711648542844253416,1711648542844255666,59,80,1711648542844253750,1711648542844255375,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
9958,520,1711648543773521458,1711648543773527500,8958,420,1711648543773523875,1711648543773525833,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,336450558164992
1029,224,1711648544858991958,1711648544858995541,29,80,1711648544858993583,1711648544858994250,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
75034,260,1711648546137259875,1711648546137266000,74398,160,1711648546137263291,1711648546137265333,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
4932,576,1711648547265756250,1711648547265763333,4931,432,1711648547265759375,1711648547265761791,033878501f9a4ce97dba9a6bba4e540eca46cb129a322eb98ea1749ed18ab67735,6,340848604676096,333152023281664
49437,224,1711648547375655833,1711648547375659500,48413,80,1711648547375657625,1711648547375659083,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,344147139559424
16602,520,1711648547461775208,1711648547461779666,15602,420,1711648547461777541,1711648547461779291,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
48588,520,1711648547464135833,1711648547464139541,47588,420,1711648547464137333,1711648547464137875,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
3963,424,1711648551380481125,1711648551380490250,2963,324,1711648551380484250,1711648551380489000,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,347445674442752
2963,324,1711648551380484250,1711648551380489000,2463,224,1711648551380484833,1711648551380488333,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,347445674442752,333152023281664
8499,520,1711648551467990291,1711648551467994458,7499,420,1711648551467992166,1711648551467992958,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
